"","year","tc","examiner_art_unit","n"
"4730",2012,2600,2695,39
"4731",2012,2600,2696,18
"4732",2012,2600,2697,26
"4733",2012,2600,2698,1
"4734",2012,2600,2699,21
"4735",2012,2800,2809,1
"4736",2012,2800,2811,168
"4737",2012,2800,2812,192
"4738",2012,2800,2813,185
"4739",2012,2800,2814,182
"4740",2012,2800,2815,173
"4741",2012,2800,2816,266
"4742",2012,2800,2817,242
"4743",2012,2800,2818,165
"4744",2012,2800,2819,231
"4745",2012,2800,2821,337
"4746",2012,2800,2822,184
"4747",2012,2800,2823,182
"4748",2012,2800,2824,198
"4749",2012,2800,2825,254
"4750",2012,2800,2826,201
"4751",2012,2800,2827,234
"4752",2012,2800,2828,140
"4753",2012,2800,2829,176
"4754",2012,2800,2831,9
"4755",2012,2800,2832,249
"4756",2012,2800,2833,358
"4757",2012,2800,2834,183
"4758",2012,2800,2835,547
"4759",2012,2800,2836,270
"4760",2012,2800,2837,242
"4761",2012,2800,2838,250
"4762",2012,2800,2839,73
"4763",2012,2800,2841,30
"4764",2012,2800,2851,4
"4765",2012,2800,2852,391
"4766",2012,2800,2853,185
"4767",2012,2800,2854,184
"4768",2012,2800,2855,57
"4769",2012,2800,2856,340
"4770",2012,2800,2857,369
"4771",2012,2800,2858,448
"4772",2012,2800,2859,94
"4773",2012,2800,2861,201
"4774",2012,2800,2862,63
"4775",2012,2800,2863,2
"4776",2012,2800,2871,225
"4777",2012,2800,2872,350
"4778",2012,2800,2873,107
"4779",2012,2800,2874,199
"4780",2012,2800,2875,198
"4781",2012,2800,2876,174
"4782",2012,2800,2877,128
"4783",2012,2800,2878,216
"4784",2012,2800,2879,159
"4785",2012,2800,2881,214
"4786",2012,2800,2882,227
"4787",2012,2800,2883,182
"4788",2012,2800,2884,167
"4789",2012,2800,2885,187
"4790",2012,2800,2886,160
"4791",2012,2800,2887,147
"4792",2012,2800,2889,172
"4793",2012,2800,2891,195
"4794",2012,2800,2892,172
"4795",2012,2800,2893,171
"4796",2012,2800,2894,214
"4797",2012,2800,2895,178
"4798",2012,2800,2896,80
"4799",2012,2800,2897,96
"4800",2012,2800,2898,87
"4801",2012,3400,3480,1
"4802",2012,3600,3609,1
"4803",2012,3600,3611,209
"4804",2012,3600,3612,154
"4805",2012,3600,3616,186
"4806",2012,3600,3617,160
"4807",2012,3600,3618,198
"4808",2012,3600,3621,134
"4809",2012,3600,3622,103
"4810",2012,3600,3623,204
"4811",2012,3600,3624,167
"4812",2012,3600,3625,216
"4813",2012,3600,3626,167
"4814",2012,3600,3627,179
"4815",2012,3600,3628,167
"4816",2012,3600,3629,145
"4817",2012,3600,3631,23
"4818",2012,3600,3632,212
"4819",2012,3600,3633,216
"4820",2012,3600,3634,193
"4821",2012,3600,3635,199
"4822",2012,3600,3636,164
"4823",2012,3600,3637,223
"4824",2012,3600,3641,181
"4825",2012,3600,3643,158
"4826",2012,3600,3644,226
"4827",2012,3600,3645,96
"4828",2012,3600,3646,93
"4829",2012,3600,3651,187
"4830",2012,3600,3652,144
"4831",2012,3600,3653,218
"4832",2012,3600,3654,137
"4833",2012,3600,3655,209
"4834",2012,3600,3656,153
"4835",2012,3600,3657,170
"4836",2012,3600,3658,87
"4837",2012,3600,3661,177
"4838",2012,3600,3662,158
"4839",2012,3600,3663,195
"4840",2012,3600,3664,171
"4841",2012,3600,3665,84
"4842",2012,3600,3667,155
"4843",2012,3600,3668,7
"4844",2012,3600,3671,171
"4845",2012,3600,3672,194
"4846",2012,3600,3673,175
"4847",2012,3600,3674,160
"4848",2012,3600,3676,177
"4849",2012,3600,3677,184
"4850",2012,3600,3679,203
"4851",2012,3600,3682,101
"4852",2012,3600,3683,18
"4853",2012,3600,3684,145
"4854",2012,3600,3685,97
"4855",2012,3600,3686,149
"4856",2012,3600,3687,174
"4857",2012,3600,3688,136
"4858",2012,3600,3689,114
"4859",2012,3600,3691,214
"4860",2012,3600,3692,23
"4861",2012,3600,3693,197
"4862",2012,3600,3694,186
"4863",2012,3600,3695,165
"4864",2012,3600,3696,5
"4865",2012,3700,3709,1
"4866",2012,3700,3711,271
"4867",2012,3700,3714,170
"4868",2012,3700,3715,178
"4869",2012,3700,3716,143
"4870",2012,3700,3717,144
"4871",2012,3700,3718,158
"4872",2012,3700,3721,189
"4873",2012,3700,3723,155
"4874",2012,3700,3724,183
"4875",2012,3700,3725,197
"4876",2012,3700,3726,193
"4877",2012,3700,3727,162
"4878",2012,3700,3728,131
"4879",2012,3700,3729,151
"4880",2012,3700,3731,183
"4881",2012,3700,3732,127
"4882",2012,3700,3733,223
"4883",2012,3700,3734,165
"4884",2012,3700,3735,266
"4885",2012,3700,3736,185
"4886",2012,3700,3737,175
"4887",2012,3700,3738,172
"4888",2012,3700,3739,178
"4889",2012,3700,3741,150
"4890",2012,3700,3742,317
"4891",2012,3700,3743,101
"4892",2012,3700,3744,158
"4893",2012,3700,3745,191
"4894",2012,3700,3746,186
"4895",2012,3700,3747,145
"4896",2012,3700,3748,232
"4897",2012,3700,3749,136
"4898",2012,3700,3751,158
"4899",2012,3700,3752,149
"4900",2012,3700,3753,283
"4901",2012,3700,3754,190
"4902",2012,3700,3761,170
"4903",2012,3700,3762,226
"4904",2012,3700,3763,257
"4905",2012,3700,3764,162
"4906",2012,3700,3765,264
"4907",2012,3700,3766,236
"4908",2012,3700,3767,185
"4909",2012,3700,3768,158
"4910",2012,3700,3769,172
"4911",2012,3700,3771,134
"4912",2012,3700,3772,145
"4913",2012,3700,3773,182
"4914",2012,3700,3774,151
"4915",2012,3700,3775,216
"4916",2012,3700,3776,134
"4917",2012,3700,3777,141
"4918",2012,3700,3778,49
"4919",2012,3700,3779,112
"4920",2012,3700,3781,185
"4921",2012,3700,3782,161
"4922",2012,3700,3783,83
"4923",2012,3700,3784,127
"4924",2012,3700,3785,138
"4925",2012,3700,3788,146
"4926",2012,3900,3991,72
"4927",2012,3900,3992,261
"4928",2012,3900,3993,86
"4929",2012,4100,4111,39
"4930",2012,4100,4112,50
"4931",2012,4100,4113,46
"4932",2012,4100,4114,57
"4933",2012,4100,4115,32
"4934",2012,4100,4116,40
"4935",2012,4100,4117,33
"4936",2012,4100,4118,31
"4937",2012,4100,4119,19
"4938",2012,4100,4121,53
"4939",2012,4100,4122,19
"4940",2012,4100,4123,26
"4941",2012,4100,4124,38
"4942",2012,4100,4125,63
"4943",2012,4100,4126,55
"4944",2012,4100,4127,48
"4945",2012,4100,4128,45
"4946",2012,4100,4129,76
"4947",2012,4100,4131,42
"4948",2012,4100,4132,23
"4949",2012,4100,4133,36
"4950",2012,4100,4134,37
"4951",2012,4100,4135,33
"4952",2012,4100,4136,41
"4953",2012,4100,4137,40
"4954",2012,4100,4138,26
"4955",2012,4100,4139,20
"4956",2012,4100,4141,28
"4957",2012,4100,4142,24
"4958",2012,4100,4143,39
"4959",2012,4100,4144,21
"4960",2012,4100,4145,24
"4961",2012,4100,4146,31
"4962",2012,4100,4147,29
"4963",2012,4100,4148,29
"4964",2012,4100,4151,49
"4965",2012,4100,4152,24
"4966",2012,4100,4153,32
"4967",2012,4100,4154,35
"4968",2012,4100,4155,26
"4969",2012,4100,4156,35
"4970",2012,4100,4157,31
"4971",2012,4100,4158,25
"4972",2012,4100,4159,28
"4973",2012,4100,4161,19
"4974",2012,4100,4162,28
"4975",2012,4100,4163,10
"4976",2012,4100,4164,28
"4977",2012,4100,4165,33
"4978",2012,4100,4166,39
"4979",2012,4100,4167,26
"4980",2012,4100,4168,25
"4981",2012,4100,4169,37
"4982",2012,4100,4171,32
"4983",2012,4100,4172,43
"4984",2012,4100,4173,20
"4985",2012,4100,4174,35
"4986",2012,4100,4175,31
"4987",2012,4100,4176,4
"4988",2012,4100,4177,27
"4989",2012,4100,4178,25
"4990",2012,4100,4179,30
"4991",2012,4100,4181,36
"4992",2012,4100,4182,33
"4993",2012,4100,4183,31
"4994",2012,4100,4184,29
"4995",2012,4100,4185,28
"4996",2012,4100,4186,20
"4997",2012,4100,4187,31
"4998",2012,4100,4188,29
"4999",2012,4100,4189,27
"5000",2012,4100,4191,32
"5001",2012,4100,4192,18
"5002",2012,4100,4193,28
"5003",2012,4100,4194,23
"5004",2012,4100,4195,19
"5005",2012,4100,4196,26
"5006",2012,4100,4197,19
"5007",2012,4100,4198,21
"5008",2012,4100,4199,25
"5009",2012,4500,4524,1
"5010",2012,5800,5816,1
"5011",2012,6000,6084,1
"5012",2012,6700,6710,1
